,Station Name,Street Address,City,State,ZIP,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,EV Pricing
111,Cle Elum,3600 Suncadia Trail,Cle Elum,WA,98922,Public,24 hours daily,,1.0,1.0,EVCS,47.2086,-121.0198,2023-05-30,73431,2023-06-08 20:42:22 UTC,2016-02-09,CHADEMO J1772,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan"
112,Snoqualmie - Snoqualmie Pass Chevron,519 SR 906,Snoqualmie Pass,WA,98068,Public,24 hours daily,,1.0,1.0,EVCS,47.42253,-121.41252,2023-05-30,73433,2023-06-08 20:42:22 UTC,2016-02-09,CHADEMO J1772,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan"
113,Kia of Everett,229 SW Everett Mall Way,Everett,WA,98204,Public - Call ahead,Dealership business hours,,,1.0,Non-Networked,47.906308,-122.237601,2022-09-14,74196,2023-02-14 15:54:11 UTC,2016-01-01,CHADEMO J1772COMBO,
114,Bedrooms & More,300 NE 45th St,Seattle,WA,98105,Public,"9am-6pm M-F, 9am-6pm Sat, 10am-6pm Sun; customer use only",,1.0,,Non-Networked,47.66159,-122.324877,2023-06-12,74301,2023-06-12 16:56:16 UTC,2011-10-01,J1772,Free
115,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,Kirkland,WA,98034,Public,Dealership business hours,,1.0,,Non-Networked,47.707294,-122.174855,2022-07-12,75997,2023-02-14 15:54:11 UTC,2016-05-01,J1772,Free
116,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,Mercer Island,WA,98040,Public,24 hours daily,,2.0,,ChargePoint Network,47.573641,-122.223648,2023-09-29,76839,2023-09-29 00:11:10 UTC,2016-07-01,J1772,
117,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,Pullman,WA,99163,Public,24 hours daily,,2.0,,ChargePoint Network,46.732394,-117.164374,2023-09-29,76857,2023-09-29 00:11:16 UTC,2016-07-02,J1772,
118,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,Pullman,WA,99163,Public,24 hours daily,,2.0,,ChargePoint Network,46.729675,-117.161393,2023-09-29,76858,2023-09-29 00:11:14 UTC,2016-07-02,J1772,
119,WASHINGTON ST LACONNER #1,100 Washington Ave,La Conner,WA,98257,Public,24 hours daily,,2.0,,ChargePoint Network,48.391109,-122.496837,2023-09-29,76993,2023-09-29 00:11:32 UTC,2016-07-16,J1772,
120,TwispWorks,503 S Glover St,Twisp,WA,98856,Public,24 hours daily,,1.0,,Non-Networked,48.362102,-120.121376,2021-12-09,77771,2022-02-10 19:42:29 UTC,2016-08-05,J1772,Free
121,Wellspring Spa at Mount Rainier,54922 Kernahan Rd E,Ashford,WA,98304,Public,24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,4.0,,,Non-Networked,46.759919,-121.981984,2023-08-10,77990,2023-08-10 16:58:49 UTC,2016-08-14,NEMA1450,Free
122,PUBLIC CHARGING ANGLE LAKE #2,2702 S 200th St,SeaTac,WA,98188,Public,24 hours daily,,1.0,,ChargePoint Network,47.423319,-122.298723,2023-09-29,78570,2023-09-29 00:09:42 UTC,2016-09-22,J1772,
123,PUBLIC CHARGING ANGLE LAKE #4,2702 S 200th St,SeaTac,WA,98198,Public,24 hours daily,,1.0,,ChargePoint Network,47.42327,-122.298719,2023-09-29,78571,2023-09-29 00:09:42 UTC,2016-09-22,J1772,
124,Town of Concrete - Park and Ride,7503 N Superior,Concrete,WA,98237,Public,24 hours daily,,2.0,,Non-Networked,48.537035,-121.758653,2023-08-10,78783,2023-08-10 16:58:49 UTC,2016-11-01,J1772,Free
125,Chelan County Public Utility District,327 N Wenatchee Ave,Wenatchee,WA,98801,Public,24 hours daily,,2.0,,Non-Networked,47.429582,-120.315228,2022-06-14,79230,2023-02-14 15:54:11 UTC,2016-10-03,J1772,Free
126,Walla Walla Park,River Park Ave E,Wenatchee,WA,98801,Public,6am-10pm daily,,1.0,,Non-Networked,47.442921,-120.316235,2022-06-14,79414,2023-02-14 15:54:11 UTC,2016-10-28,J1772,Free
127,DUAL EV SOUTH 1,2616 NE 46th St,Seattle,WA,98105,Public,24 hours daily,,2.0,,ChargePoint Network,47.661471,-122.299298,2023-09-29,79670,2023-09-29 00:13:07 UTC,2016-11-10,J1772,
128,KING COUNTY DES KSC STATION #5,253-295 S Jackson St,Seattle,WA,98104,Public,24 hours daily,,1.0,,ChargePoint Network,47.599,-122.330804,2023-09-29,79748,2023-09-29 00:12:14 UTC,2016-11-16,J1772,
129,RSS-1 RSS #1,485 Rainier Blvd N,Issaquah,WA,98027,Public,24 hours daily,,2.0,,ChargePoint Network,47.534915,-122.037552,2023-09-29,79902,2023-09-29 00:12:31 UTC,2016-11-19,J1772,
130,GARAGE COMMERCIAL ST 2,1300 Commercial St,Bellingham,WA,98225,Public,24 hours daily,,2.0,,ChargePoint Network,48.750857,-122.479518,2023-09-29,80022,2023-09-29 00:11:00 UTC,2016-12-01,J1772,
131,TRANS SERVICES PACCAR,2000 Grimes Way,Pullman,WA,99164,Public,24 hours daily,,2.0,,ChargePoint Network,46.729734,-117.156333,2023-09-29,80116,2023-09-29 00:12:12 UTC,2016-12-09,J1772,
132,LINC SQUARE EXP LSE P2 #2,432-492 Bellevue Way NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614294,-122.201255,2023-09-29,81023,2023-09-29 00:11:02 UTC,2017-01-27,J1772,
133,LINC SQUARE EXP P5 1,410 Bellevue Way NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614098,-122.200729,2023-09-29,81024,2023-09-29 00:16:58 UTC,2017-01-27,J1772,
134,Skagit General Store,500 Newhalem St,Rockport,WA,98283,Public,24 hours daily,,1.0,,Non-Networked,48.6735,-121.244711,2021-12-09,81080,2022-02-10 19:42:29 UTC,2019-10-26,J1772,Free
135,Leavenworth Fish Hatchery,12790 Fish Hatchery Rd,Leavenworth,WA,98826,Public,24 hours daily,,1.0,,Non-Networked,47.558592,-120.675803,2021-02-22,81081,2021-03-11 23:22:17 UTC,2016-08-01,J1772,Free
136,Lincoln County Museum,600 7th St,Davenport,WA,99122,Public,24 hours daily,,1.0,,Non-Networked,47.652922,-118.150361,2021-12-09,81083,2022-02-10 19:42:29 UTC,2016-10-01,J1772,Free
137,MERCER ISLAND CITY HALL #1,9611 SE 36th St City Hall,Mercer Island,WA,98040,Public,24 hours daily,,2.0,,ChargePoint Network,47.577257,-122.209818,2023-09-29,81587,2023-09-29 00:21:55 UTC,2017-02-28,J1772,
138,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,Kingston,WA,98346,Public,,,4.0,,OpConnect,47.812524,-122.540217,2023-09-29,81779,2023-09-29 01:03:09 UTC,2017-02-01,J1772,
139,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,Port Orchard,WA,98366,Public,,,6.0,,OpConnect,47.504444,-122.516388,2023-09-29,81780,2023-09-29 01:03:09 UTC,2017-02-01,J1772,
140,SAMMAMISH SAMM VILLAGE #1,301 - 228th Avenue SE,Sammamish,WA,98074,Public,24 hours daily,,2.0,,ChargePoint Network,47.605953,-122.037391,2023-09-29,82271,2023-09-29 00:12:31 UTC,2017-04-12,J1772,
141,THE SUMMIT THE SUMMIT - P2,10885 NE 4th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613367,-122.194775,2023-09-29,82346,2023-09-29 00:13:39 UTC,2017-04-20,J1772,
142,City of Bridgeport - City Hall,1206 Columbia Ave,Bridgeport,WA,98813,Public,24 hours daily,,1.0,,Non-Networked,48.009356,-119.672953,2021-12-09,82396,2022-02-10 19:42:29 UTC,2017-04-01,J1772,Free
143,City of Tonasket - City Hall,209 N Whitcomb,Tonasket,WA,98855,Public,24 hours daily,,1.0,,Non-Networked,48.705586,-119.438406,2021-12-09,82397,2022-02-10 19:42:29 UTC,2017-04-01,J1772,Free
144,ESSEX BELLCENTERE 01,10822 NE 2nd Pl,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.612468,-122.194308,2023-09-29,82499,2023-09-29 00:13:42 UTC,2017-05-05,J1772,
145,SAMMAMISH SAM VILLAGE #2,22612 SE 4th St,Sammamish,WA,98074,Public,24 hours daily,,2.0,,ChargePoint Network,47.606215,-122.037426,2023-09-29,82585,2023-09-29 00:12:31 UTC,2017-05-13,J1772,
146,Confluence Technology Center,285 Technology Center Way,Wenatchee,WA,98801,Public,24 hours daily,,1.0,,Non-Networked,47.463409,-120.331529,2022-06-14,82593,2023-02-14 15:54:11 UTC,2017-05-15,J1772,Free
147,Rocky Reach Dam Visitor Center,6151 US 97 Alternate,Wenatchee,WA,98801,Public,9am-4pm daily (spring/fall); 9am-9pm daily (summer); closed winter,,1.0,,Non-Networked,47.531819,-120.300871,2022-06-14,82594,2023-02-14 15:54:11 UTC,2017-05-15,J1772,Free
148,BELLEVUE DOWNTOWN PARK 2,10201 NE 4th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.61309,-122.206569,2023-09-29,85540,2023-09-29 00:13:53 UTC,2017-06-14,J1772,
149,SKAGIT STATION SS1,105 E Kincaid St,Mount Vernon,WA,98273,Public,24 hours daily,,2.0,,ChargePoint Network,48.418198,-122.334391,2023-09-29,85568,2023-09-29 00:14:44 UTC,2017-06-17,J1772,
150,400 DEXTER AVE 400 DEXTER 1,400 Dexter Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.622264,-122.342164,2023-09-29,86014,2023-09-29 00:14:06 UTC,2017-07-22,J1772,
151,Bellevue Nissan,14762 SE Eastgate Way,Bellevue,WA,98007,Public - Call ahead,Dealership business hours,,1.0,2.0,Non-Networked,47.580655,-122.143364,2022-03-07,86025,2023-02-14 15:54:11 UTC,2017-03-01,CHADEMO J1772,Free
152,ALOFT ALOFT ELEMENT 2,2752-2836 152nd Ave NE,Redmond,WA,98052,Public,24 hours daily,,2.0,,ChargePoint Network,47.635607,-122.137229,2023-09-29,86099,2023-09-29 00:14:23 UTC,2017-07-28,J1772,
153,UWB CASCADIA CC SOUTH LEVEL 3 W,South Parking GarageCampus Way NE,Bothell,WA,98011,Public,24 hours daily,,2.0,,ChargePoint Network,47.757838,-122.190947,2023-09-29,86225,2023-09-29 00:14:37 UTC,2017-08-03,J1772,
154,E_SOFI SOFI #1,13180 SE Newport Way,Bellevue,WA,98006,Public,24 hours daily,,2.0,,ChargePoint Network,47.571386,-122.164808,2023-09-29,86962,2023-09-29 00:12:12 UTC,2017-08-30,J1772,
155,BELLEVUE SQUARE BELL SQ NORTH 1,Bellevue Square - North Building104th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.616971,-122.203009,2023-09-29,87711,2023-09-29 00:14:52 UTC,2017-09-21,J1772,
156,MERCER ISLAND MI COMMUN CTR,8236 SE 24th MI Community Center,Mercer Island,WA,98040,Public,24 hours daily,,2.0,,ChargePoint Network,47.590057,-122.228541,2023-09-29,87937,2023-09-29 00:15:21 UTC,2017-10-07,J1772,
157,COLLEGE HALL PARKING GARAGE,821 E Boone Ave,Spokane,WA,99202,Public,24 hours daily,,2.0,,ChargePoint Network,47.668201,-117.397214,2023-09-29,88084,2023-09-29 00:14:59 UTC,2017-10-20,J1772,
158,CAR CHARGER #1 SOMA DUAL 1,288 106th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.612754,-122.198497,2023-09-29,88290,2023-09-29 00:15:08 UTC,2017-11-03,J1772,
159,PUBLIC WORKS 1 MARITIME PIER,3025 Harborview Dr,Gig Harbor,WA,98335,Public,24 hours daily,,2.0,,ChargePoint Network,47.329291,-122.578979,2023-09-29,88546,2023-09-29 00:13:10 UTC,2017-11-21,J1772,
160,DUAL EV SOUTH 2,2623 NE University Village St,Seattle,WA,98105,Public,24 hours daily,,2.0,,ChargePoint Network,47.661361,-122.298284,2023-09-29,88696,2023-09-29 00:12:43 UTC,2017-12-05,J1772,
161,PUBLIC WORKS 1 GH FINHOLM 1,8828-8844 N Harborview Dr,Gig Harbor,WA,98332,Public,24 hours daily,,2.0,,ChargePoint Network,47.339342,-122.590314,2023-09-29,88827,2023-09-29 00:13:10 UTC,2017-12-14,J1772,
162,"Kitsap Transit - North Viking Poulsbo Park N Ride, WA",21711 Vetter Rd NW,Poulsbo,WA,98370,Public,,,12.0,,OpConnect,47.75946,-122.661047,2023-09-29,92108,2023-09-29 01:03:10 UTC,2018-01-01,J1772,
163,San Juan Islands Conservation District,530 Guard St,Friday Harbor,WA,98250,Public,24 hours daily,,1.0,,Non-Networked,48.536489,-123.021351,2022-01-10,93840,2022-02-10 19:42:29 UTC,2015-01-01,J1772,Free
164,Avalon Business Park,322 Daniel Ln,Friday Harbor,WA,98250,Public,8am-5pm daily,,1.0,,Non-Networked,48.514655,-123.028884,2023-09-14,93841,2023-09-14 14:01:49 UTC,2017-01-01,J1772,Free
165,Earthbox Inn and Spa,410 Spring St,Friday Harbor,WA,98250,Public - Call ahead,24 hours daily; guests only,,2.0,,Non-Networked,48.532963,-123.019311,2023-06-12,93842,2023-06-12 16:56:16 UTC,2016-01-01,J1772,Free
166,Friday Harbor Grand Bed and Breakfast,345 Blair Ave,Friday Harbor,WA,98250,Public - Call ahead,24 hours daily; guest use only,,1.0,,Non-Networked,48.532844,-123.021001,2023-01-10,93843,2023-02-14 15:54:11 UTC,2017-01-01,J1772,Free
167,Odd Fellows Hall,112 Haven Rd,Eastsound,WA,98245,Public,24 hours daily,,1.0,,Non-Networked,48.692979,-122.904798,2022-09-14,93846,2023-02-14 15:54:11 UTC,2017-01-01,J1772,Free
168,Doe Bay Resort,107 Doe Bay Rd,Olga,WA,98279,Public,Business Hours,,1.0,,Non-Networked,48.641279,-122.781015,2022-01-10,93848,2022-02-10 19:42:29 UTC,2016-01-01,J1772,Free
169,Lopez Island Library,2225 Fisherman Bay Rd,Lopez,WA,98261,Public - Call ahead,24 hours daily,,1.0,,Non-Networked,48.521863,-122.909571,2023-08-10,93849,2023-08-10 16:58:49 UTC,2016-01-01,J1772,Free
170,Lopez Community Land Trust,25 Tuatara Rd,Lopez,WA,98261,Public - Call ahead,"8am-5pm daily; primarily for employee use, call ahead",,1.0,,Non-Networked,48.530774,-122.914874,2023-08-10,93850,2023-08-10 16:58:49 UTC,2016-01-01,J1772,Free
171,MasterPark Valet Garage,16826 International Blvd,SeaTac,WA,98188,Public,24 hours daily,,4.0,,Blink Network,47.451709,-122.295497,2023-09-29,95110,2023-09-29 00:00:16 UTC,2014-05-22,J1772,Free
172,Thurston County Juvenile Court,1520 Irving St SW,Tumwater,WA,98512,Public,24 hours daily,,2.0,,Blink Network,47.023179,-122.922337,2023-09-29,95134,2023-09-29 00:04:18 UTC,2017-03-22,J1772,Free
173,Port of Poulsbo,19133 Jensen Way NE,Poulsbo,WA,98370,Public,24 hours daily,,4.0,,Blink Network,47.736632,-122.647204,2023-09-28,95259,2023-09-28 23:58:43 UTC,2012-05-31,J1772,Free
174,Haselwood Family YMCA Silverdale,3909 NW Randall Way,Silverdale,WA,98383,Public,24 hours daily,,2.0,,Blink Network,47.652505,-122.694367,2023-09-29,95368,2023-09-29 00:01:23 UTC,2015-09-19,J1772,Free
175,Skagit Valley College - Annex,2405 E. College Way,Mt. Vernon,WA,98273,Public,24 hours daily,,2.0,,Blink Network,48.436423,-122.3088327,2023-09-29,95464,2023-09-29 00:00:16 UTC,2016-01-22,J1772,Free
176,Bellevue College - Garage,3000 Landerholm Cir SE,Bellevue,WA,98007,Public,24 hours daily,,2.0,,Blink Network,47.585655,-122.147284,2023-09-28,95496,2023-09-28 23:58:44 UTC,2015-03-21,J1772,Free
177,McLendon Hardware Tacoma,1015 N Pearl St,Tacoma,WA,98406,Public,24 hours daily,,2.0,,Blink Network,47.25914,-122.514596,2023-09-29,95640,2023-09-29 00:00:15 UTC,2016-09-26,J1772,Free
178,First Hill Medical Building,515 Minor Ave,Seattle,WA,98104,Public,24 hours daily,,1.0,,Blink Network,47.60636,-122.321639,2023-09-28,95703,2023-09-28 23:59:44 UTC,2015-07-16,J1772,Free
179,McLendon Hardware,440 Rainier Ave South,Renton,WA,98057,Public,24 hours daily,,2.0,,Blink Network,47.477362,-122.215347,2023-09-29,95749,2023-09-29 00:00:14 UTC,2011-12-15,J1772,Free
180,Sumner School District - Parking Lot,1099 Wood Ave,Sumner,WA,98390,Public,24 hours daily,,3.0,,Blink Network,47.203981,-122.237313,2023-09-29,95831,2023-09-29 00:03:41 UTC,2014-09-30,J1772,Free
181,Lake Washington Institute of Technology,11605 132nd Ave NE,Kirkland,WA,98034,Public,24 hours daily,,2.0,,Blink Network,47.704069,-122.167006,2023-09-28,95959,2023-09-28 23:59:18 UTC,2013-05-15,J1772,Free
182,520 Pike Tower,520 Pike St.,Seattle,WA,98101,Public,24 hours daily,,4.0,,Blink Network,47.611102,-122.334893,2023-09-29,96348,2023-09-29 00:00:51 UTC,2017-06-03,J1772,Free
183,Bellevue College - Lot C7 Snoqualmie River Road,3036 Snoqualmie River Road,Bellevue,WA,98005,Public,24 hours daily,,2.0,,Blink Network,47.58495,-122.15043,2023-09-28,96400,2023-09-28 23:58:44 UTC,2017-09-08,J1772,Free
184,Lake Union Building,1700 Westlake Ave N,Seattle,WA,98109,Public,24 hours daily,,2.0,,Blink Network,47.633992,-122.339684,2023-09-29,96480,2023-09-29 00:00:15 UTC,2012-06-18,J1772,Free
185,Clark County - Public Service Center (1st Floor),1300 Franklin Street,Vancouver,WA,98660,Public,24 hours daily,,4.0,,Blink Network,45.6313841,-122.677588,2023-09-28,96620,2023-09-28 23:57:31 UTC,2013-02-15,J1772,Free
186,DC CORRIDOR SO SEATTLE COL,6000 16th Ave SW,Seattle,WA,98106,Public,24 hours daily,,,1.0,ChargePoint Network,47.547708,-122.352708,2023-09-29,96763,2023-09-29 00:12:32 UTC,2018-04-24,CHADEMO J1772COMBO,
187,VM CHARGERS VM BAINBRIDGE 1,1329 Wintergreen Lane Northeast,Bainbridge Island,WA,98110,Public,24 hours daily,,2.0,,ChargePoint Network,47.637692,-122.513582,2023-09-29,96877,2023-09-29 00:17:59 UTC,2018-05-02,J1772,
188,Multicare Health Systems,17700 SE 272nd Street,Covington,WA,98042,Public,24 hours daily,,3.0,,Blink Network,47.359935,-122.103668,2023-09-28,96971,2023-09-28 23:59:44 UTC,2018-05-10,J1772,Free
189,Highline Community College,2400 S 240th St,Des Moines,WA,98198,Public,24 hours daily,,2.0,,Blink Network,47.389529,-122.301609,2023-09-29,96972,2023-09-29 00:03:40 UTC,2018-05-10,J1772,Free
190,BARKLEY VILLAGE REGAL CINEMA 2,3011 Cinema Pl,Bellingham,WA,98226,Public,24 hours daily,,2.0,,ChargePoint Network,48.7707,-122.448772,2023-09-29,97018,2023-09-29 00:18:14 UTC,2018-05-11,J1772,
191,Camaray Motel,1320 Main St,Oroville,WA,98844,Public,24 hours daily,,1.0,,Non-Networked,48.938283,-119.436456,2021-12-09,98553,2022-02-10 19:42:29 UTC,2017-07-01,J1772,Free
192,Smokiam Park,334 Daisy St N,Soap Lake,WA,98851,Public,24 hours daily,,1.0,,Non-Networked,47.39125,-119.483647,2021-12-09,98554,2022-02-10 19:42:29 UTC,2017-08-01,J1772,Free
193,Mountain View Lodge & Resort,25 Wapato Way,Manson,WA,98831,Public,24 hours daily; for guest use only,,1.0,,Non-Networked,47.883847,-120.154608,2021-12-09,98555,2022-02-10 19:42:29 UTC,2017-10-01,J1772,Free
194,Seattle-Tacoma International Airport - Terminal Direct Parking,17801 Pacific Hwy S,Seattle,WA,98188,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,41.0,,,Non-Networked,47.443363,-122.296428,2023-08-10,98583,2023-08-10 16:58:49 UTC,2010-03-01,NEMA520,Free
195,SCAFCO,2800 E Main Ave,Spokane,WA,99020,Public,,,2.0,,EV Connect,47.659232,-117.368859,2023-09-29,98721,2023-09-29 01:04:17 UTC,2020-04-10,J1772,
196,DC CORRIDOR N SEA COLLEGE,9600 College Way N,Seattle,WA,98103,Public,24 hours daily,,,1.0,ChargePoint Network,47.699227,-122.334626,2023-09-29,98770,2023-09-29 00:12:12 UTC,2018-06-07,CHADEMO J1772COMBO,
197,LHM HONDA STATION 01,1208 W 3rd Ave,Spokane,WA,99201,Public,24 hours daily,,2.0,,ChargePoint Network,47.653614,-117.430179,2023-09-29,98810,2023-09-29 00:18:22 UTC,2018-06-09,J1772,
198,Port of Clarkston,849 Port Way,Clarkston,WA,99403,Public,24 hours daily,,2.0,,SHELL_RECHARGE,46.425498,-117.04865,2023-09-29,99171,2023-09-29 00:59:44 UTC,2017-05-01,J1772,
199,CITY OF LIBERTY LAKE,22710 E Country Vista Dr,Liberty Lake,WA,99019,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.671569,-117.102884,2023-09-29,99200,2023-09-29 00:59:45 UTC,2018-06-14,J1772,
200,Rock Pointe,1330 N. Washington St,Spokane,WA,99201,Public,24 hours daily,,3.0,,SHELL_RECHARGE,47.669621,-117.416241,2023-09-29,99230,2023-09-29 00:59:46 UTC,2018-06-14,J1772,
201,STCU Valley,13211 E 32nd Ave,Spokane,WA,99216,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.628186,-117.227256,2023-09-29,99262,2023-09-29 00:59:48 UTC,2018-06-14,J1772,
202,Kendall Yards,500 N Cedar St,Spokane,WA,99201,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.662679,-117.431811,2023-09-29,99263,2023-09-29 00:59:48 UTC,2017-10-30,J1772,
203,805 156th NE Bellevue WA,805 156th NE,Bellevue,WA,98007,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.617634,-122.133439,2023-09-29,99270,2023-09-29 00:59:48 UTC,2018-06-14,J1772,
204,AGR Olympia,3939 Cleveland Ave.,Olympia,WA,98501,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.011089,-122.896054,2023-09-29,99273,2023-09-29 00:59:49 UTC,2018-06-14,J1772,
205,North Beacon Hill,2535 16th Ave S,Seattle,WA,98144,Public,24 hours daily,,,2.0,SHELL_RECHARGE,47.58002,-122.312203,2023-09-29,99282,2023-09-29 00:59:49 UTC,2018-06-14,CHADEMO J1772COMBO,
206,LNI Bellevue 120th NE,616 120th Aveneue NE,Bellevue,WA,98005,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.61541,-122.179484,2023-09-29,99293,2023-09-29 00:58:34 UTC,2018-06-14,J1772,
207,Kennewick,2901 Southridge Blvd,Kennewick,WA,99337,Public,24 hours daily,,1.0,1.0,SHELL_RECHARGE,46.180363,-119.188501,2023-09-29,99296,2023-09-29 00:58:34 UTC,2018-06-14,CHADEMO J1772 J1772COMBO,
208,Ellensburg,269-299 N Main St,Ellensburg,WA,98926,Public,24 hours daily,,,1.0,SHELL_RECHARGE,46.994236,-120.549197,2023-09-29,99297,2023-09-29 00:58:34 UTC,2018-06-14,CHADEMO J1772COMBO,
209,Spokane Community College,1810 N Greene BLDG 8,Spokane,WA,99217,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.673158,-117.360474,2023-09-29,99298,2023-09-29 00:58:34 UTC,2018-06-14,J1772,
210,SFCC,3410 W Fort George Wright Dr,Spokane,WA,99224,Public,24 hours daily,,4.0,,SHELL_RECHARGE,47.675247,-117.464446,2023-09-29,99303,2023-09-29 00:58:35 UTC,2018-06-14,J1772,
211,UWB CASCADIA CC SOUTH LEVEL 4 S,Campus Way NE,Bothell,WA,98011,Public,24 hours daily,,2.0,,ChargePoint Network,47.757824,-122.190681,2023-09-29,99405,2023-09-29 00:16:21 UTC,2018-06-22,J1772,
212,LINC SQUARE EXP LSS P2 106-107,440 Bellevue Way NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614503,-122.201196,2023-09-29,99407,2023-09-29 00:15:10 UTC,2018-06-22,J1772,
213,LINC SQUARE EXP LSS P2 109-110,424 104th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614311,-122.201051,2023-09-29,99408,2023-09-29 00:15:10 UTC,2018-06-22,J1772,
214,LINC SQUARE EXP LSS P2 100-101,414 104th Ave NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614752,-122.200829,2023-09-29,99409,2023-09-29 00:15:04 UTC,2018-06-22,J1772,
215,LINC SQUARE EXP LSS P2 92-93,500 Bellevue Way NE,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.614649,-122.200751,2023-09-29,99410,2023-09-29 00:15:04 UTC,2018-06-22,J1772,
